user_id,created_at,company_id,language,state
829,2013-03-14,2378,german,active
830,2013-03-14,9308,english,pending
831,2013-03-14,7668,english,active
832,2013-03-15,12758,spanish,active
833,2013-03-15,1917,english,pending
834,2013-03-15,8350,english,pending
835,2013-03-15,7602,spanish,pending
836,2013-03-15,8116,english,active
837,2013-03-15,8530,english,pending
838,2013-03-15,4176,english,pending
839,2013-03-15,12214,french,pending
840,2013-03-15,8499,english,pending
841,2013-03-15,2,english,active
842,2013-03-15,1966,english,pending
843,2013-03-15,12304,french,pending
844,2013-03-15,6584,english,pending
845,2013-03-15,448,korean,active
846,2013-03-15,6362,english,pending
847,2013-03-16,7185,french,pending
848,2013-03-16,20,english,pending
849,2013-03-16,1039,english,pending
850,2013-03-16,4228,german,active
851,2013-03-17,7513,german,pending
852,2013-03-17,6387,japanese,pending
853,2013-03-17,786,spanish,active
854,2013-03-17,5810,japanese,pending
855,2013-03-18,4773,german,active
856,2013-03-18,6023,german,pending
857,2013-03-18,4649,english,active
858,2013-03-18,2,french,pending
859,2013-03-18,9522,chinese,pending
860,2013-03-18,1205,chinese,active
861,2013-03-18,2,english,pending
862,2013-03-18,3370,english,pending
863,2013-03-18,183,english,pending
864,2013-03-18,482,english,active
865,2013-03-18,1,english,pending
866,2013-03-18,1,english,pending
867,2013-03-18,6117,chinese,active
868,2013-03-18,6759,french,pending
869,2013-03-18,4325,japanese,active
870,2013-03-18,153,german,pending
871,2013-03-18,10397,italian,pending
872,2013-03-19,12302,japanese,active
873,2013-03-19,6,english,pending
874,2013-03-19,7371,english,pending
875,2013-03-19,11586,english,pending
876,2013-03-19,366,italian,pending
877,2013-03-19,824,japanese,pending
878,2013-03-19,1870,japanese,pending
879,2013-03-19,8204,english,pending
880,2013-03-19,5260,english,active
881,2013-03-19,9355,indian,active
882,2013-03-19,5305,italian,pending
883,2013-03-19,11098,korean,pending
884,2013-03-19,9348,english,active
885,2013-03-19,8966,english,pending
886,2013-03-19,3,english,pending
887,2013-03-19,5651,english,pending
888,2013-03-19,7,english,pending
889,2013-03-20,24,english,pending
890,2013-03-20,6055,english,pending
891,2013-03-20,11523,english,active
892,2013-03-20,363,english,pending
893,2013-03-20,7830,english,pending
894,2013-03-20,1,arabic,pending
895,2013-03-20,1647,english,active
896,2013-03-20,5536,german,pending
897,2013-03-20,311,french,pending
898,2013-03-20,1,spanish,pending
899,2013-03-20,3391,english,active
900,2013-03-20,1310,spanish,pending
901,2013-03-20,17,french,active
902,2013-03-20,11431,portugese,pending
903,2013-03-20,193,english,pending
904,2013-03-20,3919,english,pending
905,2013-03-20,8325,russian,active
906,2013-03-21,8063,english,pending
907,2013-03-21,9735,english,pending
908,2013-03-21,17,english,active
909,2013-03-21,791,english,pending
910,2013-03-21,24,english,pending
911,2013-03-21,58,french,pending
912,2013-03-21,10924,arabic,pending
913,2013-03-21,1592,spanish,pending
914,2013-03-21,1,english,active
915,2013-03-21,7258,english,active
916,2013-03-21,2907,spanish,active
917,2013-03-21,1924,german,pending
918,2013-03-21,1047,spanish,pending
919,2013-03-21,1780,spanish,active
920,2013-03-21,6,english,active
921,2013-03-21,7527,chinese,pending
922,2013-03-21,10,english,active
923,2013-03-21,9690,portugese,pending
924,2013-03-22,8,english,pending
925,2013-03-22,2737,spanish,pending
926,2013-03-22,1332,german,pending
927,2013-03-22,10087,spanish,active
928,2013-03-22,1701,korean,pending
929,2013-03-22,9,english,pending
930,2013-03-22,6625,french,pending
931,2013-03-22,4334,portugese,active
932,2013-03-22,2398,english,pending
933,2013-03-22,4599,english,pending
934,2013-03-22,4008,arabic,active
935,2013-03-22,2653,english,active
936,2013-03-22,5099,german,pending
937,2013-03-22,4084,french,active
938,2013-03-22,9098,english,pending
939,2013-03-22,9,english,active
940,2013-03-22,12428,english,active
941,2013-03-22,57,english,active
942,2013-03-23,735,english,pending
943,2013-03-23,12409,english,pending
944,2013-03-23,3317,english,pending
945,2013-03-23,2805,indian,pending
946,2013-03-24,3013,english,pending
947,2013-03-24,2902,english,pending
948,2013-03-24,6038,english,active
949,2013-03-24,1954,spanish,active
950,2013-03-25,4502,french,pending
951,2013-03-25,9805,spanish,pending
952,2013-03-25,19,spanish,active
953,2013-03-25,4501,english,pending
954,2013-03-25,7419,english,active
955,2013-03-25,11747,german,pending
956,2013-03-25,3,spanish,pending
957,2013-03-25,3,chinese,pending
958,2013-03-25,9500,english,active
959,2013-03-25,2687,english,active
960,2013-03-25,12,indian,active
961,2013-03-25,9016,arabic,active
962,2013-03-25,2716,english,pending
963,2013-03-25,625,english,pending
964,2013-03-25,15,german,pending
965,2013-03-25,10151,english,pending
966,2013-03-25,4898,english,active
967,2013-03-25,20,english,pending
968,2013-03-25,1,french,pending
969,2013-03-26,3648,english,pending
970,2013-03-26,9081,arabic,active
971,2013-03-26,10759,korean,active
972,2013-03-26,12817,english,pending
973,2013-03-26,7261,english,active
974,2013-03-26,532,arabic,pending
975,2013-03-26,9464,indian,pending
976,2013-03-26,7483,russian,pending
977,2013-03-26,4926,japanese,active
978,2013-03-26,8124,chinese,pending
979,2013-03-26,282,english,pending
980,2013-03-26,7451,english,pending
981,2013-03-26,10031,spanish,active
982,2013-03-26,3518,french,pending
983,2013-03-26,8780,italian,pending
984,2013-03-26,2856,english,active
985,2013-03-26,1764,chinese,active
986,2013-03-27,6849,english,pending
987,2013-03-27,1545,english,active
988,2013-03-27,12820,english,pending
989,2013-03-27,147,japanese,pending
990,2013-03-27,4227,german,pending
991,2013-03-27,927,arabic,pending
992,2013-03-27,10228,spanish,active
993,2013-03-27,92,spanish,active
994,2013-03-27,14,english,active
995,2013-03-27,2742,russian,pending
996,2013-03-27,1,spanish,active
997,2013-03-27,7363,english,pending
998,2013-03-27,8173,english,pending
999,2013-03-27,3692,english,pending
1000,2013-03-27,277,english,pending
1001,2013-03-27,9153,japanese,pending
1002,2013-03-28,1,english,pending
1003,2013-03-28,19,english,pending
1004,2013-03-28,4812,english,pending
1005,2013-03-28,1,english,pending
1006,2013-03-28,11,english,pending
1007,2013-03-28,7359,spanish,pending
1008,2013-03-28,1,indian,pending
1009,2013-03-28,42,english,pending
1010,2013-03-28,3401,arabic,pending
1011,2013-03-28,8110,russian,pending
1012,2013-03-28,2571,english,active
1013,2013-03-28,90,spanish,pending
1014,2013-03-28,1,japanese,active
1015,2013-03-28,5163,spanish,pending
1016,2013-03-28,515,arabic,pending
1017,2013-03-28,137,english,pending
1018,2013-03-28,7137,english,active
1019,2013-03-29,4586,indian,active
1020,2013-03-29,11593,portugese,pending
1021,2013-03-29,4824,english,pending
1022,2013-03-29,12540,english,active
1023,2013-03-29,8900,indian,pending
1024,2013-03-29,12290,english,active
1025,2013-03-29,12581,english,pending
1026,2013-03-29,1048,english,pending
1027,2013-03-29,435,indian,active
1028,2013-03-29,3688,spanish,pending
1029,2013-03-29,38,italian,pending
1030,2013-03-29,2283,english,pending
1031,2013-03-29,9780,english,active
1032,2013-03-29,47,english,active
1033,2013-03-30,1,french,active
1034,2013-03-30,10831,english,active
1035,2013-03-30,3015,english,active
1036,2013-03-30,11462,english,pending
1037,2013-03-30,5,english,pending
1038,2013-03-31,77,english,pending
1039,2013-03-31,60,spanish,pending
1040,2013-03-31,7616,english,pending
1041,2013-03-31,12752,french,active
1042,2013-03-31,7354,english,active
1043,2013-04-01,5321,english,pending
1044,2013-04-01,56,english,pending
1045,2013-04-01,10459,english,pending
1046,2013-04-01,11156,japanese,active
1047,2013-04-01,2214,italian,active
1048,2013-04-01,11784,spanish,active
1049,2013-04-01,8136,english,pending
1050,2013-04-01,1860,french,active
1051,2013-04-01,1152,arabic,pending
1052,2013-04-01,13025,spanish,active
1053,2013-04-01,9473,english,pending
1054,2013-04-01,7642,french,pending
1055,2013-04-01,1656,spanish,active
1056,2013-04-01,5973,english,active
1057,2013-04-01,11159,german,pending
1058,2013-04-02,11539,french,active
1059,2013-04-02,5032,portugese,active
1060,2013-04-02,19,english,pending
1061,2013-04-02,255,english,active
1062,2013-04-02,114,french,pending
1063,2013-04-02,18,french,active
1064,2013-04-02,10237,indian,active
1065,2013-04-02,37,english,pending
1066,2013-04-02,4901,english,active
1067,2013-04-02,3173,korean,pending
1068,2013-04-02,3331,chinese,active
1069,2013-04-02,5254,english,pending
1070,2013-04-02,598,spanish,active
1071,2013-04-02,5513,english,active
1072,2013-04-02,619,spanish,active
1073,2013-04-02,8488,english,pending
1074,2013-04-02,4771,italian,pending
1075,2013-04-03,1,portugese,pending
1076,2013-04-03,4,english,pending
1077,2013-04-03,5466,english,pending
1078,2013-04-03,10605,english,active
1079,2013-04-03,6454,japanese,active
1080,2013-04-03,14,english,active
1081,2013-04-03,100,german,pending
1082,2013-04-03,7731,english,pending
1083,2013-04-03,314,english,pending
1084,2013-04-03,8993,japanese,pending
1085,2013-04-03,125,english,active
1086,2013-04-03,11223,english,pending
1087,2013-04-03,12678,english,pending
1088,2013-04-03,411,english,active
1089,2013-04-04,11688,english,pending
1090,2013-04-04,3,english,active
1091,2013-04-04,5,english,active
1092,2013-04-04,22,english,pending
1093,2013-04-04,3520,korean,pending
1094,2013-04-04,2573,english,pending
1095,2013-04-04,5420,arabic,pending
1096,2013-04-04,2424,portugese,active
1097,2013-04-04,1,english,active
1098,2013-04-04,12822,english,active
1099,2013-04-04,8,english,pending
1100,2013-04-04,12923,german,active
1101,2013-04-04,8184,english,pending
1102,2013-04-04,5218,english,pending
1103,2013-04-05,10096,korean,pending
1104,2013-04-05,4324,english,active
1105,2013-04-05,850,spanish,pending
1106,2013-04-05,1825,english,pending
1107,2013-04-05,10132,spanish,pending
1108,2013-04-05,4977,italian,active
1109,2013-04-05,4399,english,pending
1110,2013-04-05,1258,english,active
1111,2013-04-05,3,indian,pending
1112,2013-04-05,9847,english,pending
1113,2013-04-05,8117,english,pending
1114,2013-04-05,1770,german,active
1115,2013-04-05,53,english,pending
1116,2013-04-05,6956,english,pending
1117,2013-04-05,9123,english,active
1118,2013-04-05,165,japanese,active
1119,2013-04-06,4995,arabic,active
1120,2013-04-06,7058,english,active
1121,2013-04-06,11384,french,active
1122,2013-04-06,11496,french,pending
1123,2013-04-06,5891,english,pending
1124,2013-04-07,7014,english,pending
1125,2013-04-07,11978,japanese,pending
1126,2013-04-07,4744,russian,active
1127,2013-04-07,7674,english,active
1128,2013-04-07,3138,spanish,active
1129,2013-04-08,10773,english,pending
1130,2013-04-08,4980,english,active
1131,2013-04-08,9606,english,pending
1132,2013-04-08,8480,japanese,active
1133,2013-04-08,2896,japanese,pending
1134,2013-04-08,3164,english,pending
1135,2013-04-08,5552,english,active
1136,2013-04-08,1129,english,pending
1137,2013-04-08,11101,english,pending
1138,2013-04-08,13150,english,active
1139,2013-04-08,32,japanese,active
1140,2013-04-08,10279,english,active
1141,2013-04-08,3790,english,pending
1142,2013-04-08,8960,english,pending
1143,2013-04-08,2127,english,active
1144,2013-04-08,7077,english,pending
1145,2013-04-08,1943,spanish,active
1146,2013-04-09,10197,portugese,pending
1147,2013-04-09,1242,french,active
1148,2013-04-09,9140,chinese,active
1149,2013-04-09,2,english,pending
1150,2013-04-09,3,russian,pending
1151,2013-04-09,12176,english,pending
1152,2013-04-09,26,english,active
1153,2013-04-09,11,english,pending
1154,2013-04-09,9661,english,active
1155,2013-04-09,7409,korean,pending
1156,2013-04-09,4984,spanish,pending
1157,2013-04-09,9178,german,pending
1158,2013-04-09,9983,english,pending
1159,2013-04-09,6647,chinese,pending
1160,2013-04-10,11334,french,pending
1161,2013-04-10,2060,english,pending
1162,2013-04-10,413,russian,pending
1163,2013-04-10,1,japanese,active
1164,2013-04-10,917,english,active
1165,2013-04-10,589,french,active
1166,2013-04-10,9414,spanish,active
1167,2013-04-10,1,russian,pending
1168,2013-04-10,5,english,pending
1169,2013-04-10,5573,english,pending
1170,2013-04-10,8949,english,active
1171,2013-04-10,2879,french,pending
1172,2013-04-10,15,english,pending
1173,2013-04-10,6,english,active
1174,2013-04-10,5857,korean,pending
1175,2013-04-10,2581,arabic,active
1176,2013-04-10,5297,german,pending
1177,2013-04-10,3,english,active
1178,2013-04-10,5,portugese,pending
1179,2013-04-11,12108,korean,active
1180,2013-04-11,4,chinese,pending
1181,2013-04-11,12443,english,pending
1182,2013-04-11,5251,english,pending
1183,2013-04-11,11234,english,pending
1184,2013-04-11,70,english,pending
1185,2013-04-11,9949,english,pending
1186,2013-04-11,1607,english,pending
1187,2013-04-11,8,english,pending
1188,2013-04-11,7410,spanish,pending
1189,2013-04-11,522,indian,pending
1190,2013-04-11,9492,arabic,pending
1191,2013-04-11,9996,french,pending
1192,2013-04-11,4131,english,pending
1193,2013-04-11,6487,spanish,pending
1194,2013-04-11,11430,chinese,active
1195,2013-04-11,5489,english,pending
1196,2013-04-12,1641,english,pending
1197,2013-04-12,9175,english,pending
1198,2013-04-12,7373,spanish,pending
1199,2013-04-12,1,french,pending
1200,2013-04-12,6436,english,active
1201,2013-04-12,146,indian,active
1202,2013-04-12,1362,english,pending
1203,2013-04-12,7470,french,pending
1204,2013-04-12,83,english,active
1205,2013-04-12,1,arabic,pending
1206,2013-04-12,3774,french,active
1207,2013-04-12,1501,japanese,pending
1208,2013-04-12,188,english,active
1209,2013-04-12,202,english,pending
1210,2013-04-12,7037,french,pending
1211,2013-04-12,237,japanese,active
1212,2013-04-12,2192,french,pending
1213,2013-04-12,12208,french,pending
1214,2013-04-13,3,english,active
1215,2013-04-13,12810,french,active
1216,2013-04-13,3666,english,active
1217,2013-04-13,5675,portugese,pending
1218,2013-04-13,3624,japanese,active
1219,2013-04-13,3490,english,pending
1220,2013-04-14,153,spanish,active
1221,2013-04-14,8039,spanish,active
1222,2013-04-14,11619,english,pending
1223,2013-04-14,2774,english,pending
1224,2013-04-14,10624,english,active
1225,2013-04-15,2,english,active
1226,2013-04-15,6697,english,pending
1227,2013-04-15,6,english,pending
1228,2013-04-15,4233,chinese,pending
1229,2013-04-15,12093,english,pending
1230,2013-04-15,1,english,active
1231,2013-04-15,3719,english,pending
1232,2013-04-15,12331,japanese,active
1233,2013-04-15,3878,french,pending
1234,2013-04-15,67,english,active
1235,2013-04-15,11546,english,pending
1236,2013-04-15,1492,japanese,pending
1237,2013-04-15,8025,japanese,active
1238,2013-04-15,10078,japanese,active
1239,2013-04-15,48,spanish,pending
1240,2013-04-15,80,french,pending
1241,2013-04-15,453,english,pending
1242,2013-04-16,2962,english,pending
1243,2013-04-16,2196,japanese,active
1244,2013-04-16,6472,italian,pending
1245,2013-04-16,11726,spanish,pending
1246,2013-04-16,252,japanese,pending
1247,2013-04-16,1036,french,pending
